Year,CLIENT_ID,NAME,ADDRESS_1,ADDRESS_2,CITY,STATE,ZIP,COUNTRY,CREATED_DATE,ACTIVE
2012,12172,Olde Prairie Block Owner LLC,1906 N. Burling St,,Chicago,IL,60614,United States,,Y
2012,12212,Finkl & Sons,2011 N. Southport,,Chicago,IL,60606,United States,,Y
2012,12215,"Lakeshore East, LLC",1 W. superior #200,,Chicago,IL,60610,United States,,Y
2012,12242,"We Are Green, Inc",236 Pine Crest Circle,,Lake Barrington,IL,60010,United States,,Y
2012,12258,Prism Development Company,625 N. Michigan Ave.,,Chicago,IL,60602,United States,,Y
2012,12275,Federation of Women Contractors,5650 S. Archer,,Chicago,IL,60638,United States,,Y
2012,12283,SEIU Illinois Council,111 E. Wacker Dr. Fl 2500,,Chicago,IL,60601,United States,,Y
2012,12285,Costco Wholesale,"45940 Horseshoe Drive, Suite 150",,Sterling,VA,20166,United States,,Y
2012,12312,5657 Broadway LLC,1200 E. Chicago,,Elgin,IL,60120,United States,,Y
2012,12315,Ten East Delaware LLC,"321 N. Clark , Ste. 2500",,Chicago,IL,60625,United States,,Y
2012,12318,Stateway Associates LLC,3555 S. Dearborn St.,,Chicago,IL,60602,United States,,Y
2012,12323,"Harmening, Thomas (Mr. & Mrs.)",1834 N. Cleveland Ave.,,Chicago,IL,60614,United States,,Y
2012,12324,625 W. Adams (Chicago) LLC,5500 W. Howard St.,,Skokie,IL,60077,United States,,Y
2012,12339,Ravenswood Terrace LLC,"833 N. Orleans, Ste. 400",,Chicago,IL,60610,United States,,Y
2012,12344,Commuter Rail Divison of the RTA (Metra),"547 W. Jackson Blvd., 15th flr",,Chicago,IL,60661,United States,,Y
2012,12365,"Midway Airport Concessionaries, Inc",5800 Cicero Ave.,,Chicago,IL,60638,United States,,Y
2012,12440,Unisys Corp.,"1 E. Wacker Dr., Ste. 2350",,Chicago,IL,60601,United States,,Y
2012,12446,"Ansaldo STS USA, Inc",1000 Technology Dr,,Pittsburgh,PA,15219,United States,,Y
2012,12458,"Cricket Communications, Inc",10307  Pacific Center Ct.,,San Diego,CA,92121,United States,,Y
2012,12461,Public Consulting Group,"100 W. Monroe, #1200",,Chicago,IL,60603,United States,,Y
2012,12472,Unisys Corp.,"1 E. Wacker Dr., Ste. 2350",,Chicago,IL,60601,United States,,Y
2012,12490,Resurrection Health Care,7435 W. Talcott Ave.,,Chicago,IL,60631,United States,,Y
2012,12492,Macerich Company,"Tysons Corner Center 1961 Chain Bridge Rd, Suite 105",,McLean,VA,22102,United States,,Y
2012,12494,General Growth Properties,"110 N. Wacker Dr., Ste. Basement",,Chicago,IL,60606,United States,,Y
2012,12502,Brinshore-Michaels Development LLC,"666 Dundee Rd., Ste. 1100",,Northbrook,IL,60062,United States,,Y
2012,12503,Brinshore Development,"666 Dundee Road, Suite 1104",,Northbrook,IL,60062,United States,,Y
2012,12504,Davari Development Group LLC,900 W. Jackson Ste. 2W,,Chicago,IL,60607,United States,,Y
2012,12506,Construction and General Laborers Distric Council of Chicago and Vicinity Joint Traning and Apprenti,1200 Old Gary Ave.,,Carol Stream,IL,60188,United States,,Y
2012,12511,"William Blair & Co., LLC",222 W. Adams St.,,Chicago,IL,60606,United States,,Y
2012,12512,Mercury Cruiselines,675 N. Court,,Palatine,IL,60067,United States,,Y
2012,12522,Canadian National %2f Illinois Central Railway,"601 Pennsylvania Ave., NW",,Washington,DC,20004,United States,,Y
2012,12533,Migdal Law Group LLP,"1101 W. Lake St., Flr. 4",,Chicago,IL,60607,United States,,Y
2012,12540,Ameresco Inc,150 N. Michigan,,Chicago,Il,60601,United States,,Y
2012,12545,Factory,12054 S. Doty Ave,,Chicago,IL,60628,United States,,Y
2012,12590,A Finkl & Sons Co.,2011 N. Southport,,Chicago,Il,60614,United States,,Y
2012,12597,USI Insurance Services Corp,"100 S. Wacker Dr., Ste. 1600",,Chicago,IL,60606,United States,,Y
2012,12614,"General Growth Properties, Inc",110 N. Wacker Dr,,Chicago,IL,60606,United States,,Y
2012,12615,"US Bancorp Investments, Inc","461 5th Avenue,  10th Flr",,New York,NY,10017,United States,,Y
2012,12658,Respiratory Health Association Metropolitan Chicago,1440 W. Washington,,Chicago,IL,60607,United States,,Y
2012,12664,"Bank of America Corp.%2f Bank of America,NA","1100 N. King St., Mail Code: DE5-001-02-07",,Wilmington,DE,19884,United States,,Y
2012,12667,Chicago Carriage Cab Company,2617 S. Wabash Ave,,Chicago,IL,60616,United States,,Y
2012,12702,Public Building Commission of Chicago,200 Richard J. Daley Center,,Chicago,IL,60602,United States,,Y
2012,12728,71 S. Wacker Dr. LLC,550 Newport Center Dr.,,Newport Beach,CA,92660,United States,,Y
2012,12737,Barrett & Porto,221 W. Illinois,,Wheaton,IL,60187,United States,,Y
2012,12738,VHNA Acquistion LP,"1 N. Wacker Dr., Ste. 2400",,Chicago,IL,60606,United States,,Y
2012,12751,Chicago Neighborhood Initiatives,1000 E. 111th St.,,Chicago,IL,60628,United States,,Y
2012,12764,"Goldman, Sachs & Co",200 West Street,,New York,NY,10282,United States,,Y
2012,12769,Barclays Capital Inc,745 Seventh Ave,,New York,NY,10019,United States,,Y
2012,12796,"Roundy's Illinois, LLC d%2fb%2fa Mariano's Fresh Market",875 East Wisconsin Ave,,Milwaukee,WI,53202,United States,,Y
2012,12799,"Urban Juncture, Inc",4245 South Dr. Martin Luther King Jr Dr.,,Chicago,IL,60605,United States,,Y
2012,12801,Blaylock Robert Van LLC,180 N. LaSalle St.  Ste. 1825,,Chicago,IL,60601,United States,,Y
2012,12804,Chicagoland Chamber of Commerce,200 E. Randolph  #2200,,Chicago,IL,60601,United States,,Y
2012,12808,LV Station LLC,"1525 W. Homer St., Ste. 400",,Chicago,IL,60642,United States,,Y
2012,12809,"Malk, Arnie",135 Revere Dr,,Northbrook,IL,60062,United States,,Y
2012,12812,Rosemoor Hotel Properties LLC,c/o Robert Berry  3126 N. Cicero,,Chicago,IL,60641,United States,,Y
2012,12815,AFSCME Council 31,"205 N. Michigan Ave., Ste. 2100",,Chicago,IL,60601,United States,,Y
2012,12824,Markoff Krasny LLC,"29 N. Wacker Driver, Ste. 550",,Chicago,IL,60606,United States,,Y
2012,12825,"Merrill Lynch, Pierce, Fenner, & Smith Inc.",4 World Financial Center,,New York,NY,10080,United States,,Y
2012,12829,Rush University Medical Center,"1725 W. Harrison St., Ste. 364",,Chicago,IL,60612,United States,,Y
2012,12833,Slater Realty Investments,900 W. Montrose,,Chicago,IL,60613,United States,,Y
2014,13734,Sutherland LLC,32 N. Dean St.,,Englewood,NJ,07631,United States,,Y
2012,12841,Deutsche Bank National Trust Co.,"222 S. Riverside Plaza, 24th Flr.",,Chicago,IL,60606,United States,,Y
2012,12845,Museums in the Park,1601 N. Clark St.,,Chicago,IL,60614,United States,,Y
2012,12853,"Neal, Gerber & Eisenberg, LLP","2 North LaSalle St., Ste. 1700",,Chicago,IL,60602,United States,,Y
2012,12855,Landrum & Brown,"8755 W. Higgins Rd., Ste. 850",,Chicago,IL,60631,United States,,Y
2012,12868,CBS Outdoor Display Division,"444 N. Michigan Ave., Ste. 110",,Chicago,IL,60611,United States,,Y
2012,12881,Clark Street Development,"980 N. Michigan Ave., Ste. 1280",,Chicago,IL,60611,United States,,Y
2012,12886,"Airport Management Services, LLC",One Meadowlands Plaza #902,,E. Rutherford,NJ,07073,United States,,Y
2012,12903,Mid-Continental Bldg Corp,1525 E. 53rd St.,,Chicago,IL,60615,United States,,Y
2012,12906,"Doblin, Dr. Bruce","2500 Ridge Ave., Ste. 210",,Evanston,IL,60201,United States,,Y
2012,12936,Breakthrough Urban Ministries,402 N. St. Louis,,Chicago,IL,60624,United States,,Y
2012,12950,Ad Pod Media LLC,"155 N. Michigan Ave., Ste. 765",,Chicago,IL,60601,United States,,Y
2012,12956,Juan More & Gustavo Mora d%2fb%2fa Delicias Ice Cream,2813 W Cermak Rd,,Chicago,IL,60623,United States,,Y
2012,12973,"Solstice on the Park, LLC",32 Norht Dean St.  2ns Flr,,Englewood,NJ,07631,United States,,Y
2012,12990,DePaul University,25 E jackson,,Chicago,IL,60604,United States,,Y
2012,13000,Chicago Board of Education,125 S. Clark,,Chicago,IL,60606,United States,,Y
2012,13007,Chicago Lakeside Development LLC,"737 N. Michigan Ave., Ste. 2500",,Chicago,Il,60611,United States,,Y
2012,13052,"CA Development, Inc.","3880 N. Milwaukee Avenue, 2nd Flr",,Chicago,IL,60641,United States,,Y
2012,13059,South Dearborn LLC,"333 S. Desplaines, Ste. 207",,Chicago,IL,60661,United States,,Y
2012,13061,"Lincoln, Ashland @ Belmont LLC",710 W. Oakdale Ave,,Chicago,IL,60657,United States,,Y
2012,13075,Toyoka Inn Co.,"Takesi 666WA, 4-5-21 Ebisu Shibuya-Icu",,"Tokyo, Japan",XX,60601,United States,,Y
2012,13080,Chicago Loop Parking,"205 N. Michigan, Ste. 1910",,Chicago,IL,60603,United States,,Y
2012,13082,"Raymond James & Assoc., Inc.",880 Carillon Pkwy,,St.Petersburg,FL,33716,United States,,Y
2012,13110,Bank of America NA,"1 Bryant Park, 12th Flr",,New York,NY,10036,United States,,Y
2012,13116,"Capital Fitness, Inc.  d%2fb%2fa XSport Fitness",47W210 Route 30,,Big Rock,IL,60511,United States,,Y
2012,13119,"Steve's Equipment Service, Inc",1400 Powis Rd.,,West Chicago,Il,60185,United States,,Y
2012,13123,A. Epstein and Sons International Inc,600 W. Fulton St.,,Chicago,IL,60661,United States,,Y
2012,13140,"DCI Group AZ, LLC","2340 E Beardsley Rd., Ste. 100",,Phoenix,AZ,85024,United States,,Y
2012,13142,Temco Machinery Inc,1401 N Farnsworth Ave,,Aurora,IL,60505,United States,,Y
2012,13147,Honeywell International,"101 Constitution Ave, NW",,Washington,DC,20001,United States,,Y
2011,11545,AT&T Illinois,225 West Randolph St. Floor 27B,,Chicago,IL,60606,United States,,Y
2011,13163,"Apple, Inc",One Infinite Loop,,Cupertino,CA,95014,United States,,Y
2011,11547,Academy for Urban School Leadership,3400 N. austin Ave.,,Chicago,IL,60634,United States,,Y
2011,11560,Academy for Urban School Leadership,3400 N. austin Ave.,,Chicago,IL,60634,United States,,Y
2011,13170,Diageo NA,801 Main Ave,,Norwalk,CT,06851,United States,,Y
2011,11575,Lexington Group,"3436 N. Kennicott Ave., Ste. 100",,Arlington Heights,IL,60004,United States,,Y
2011,11596,"Westfield Concession Management, Inc.","11601 Wilshire Blvd, 11th Flr",,Los Angeles,CA,90025,United States,,Y
2011,11615,Career Builder LLC,"200 N. LaSalle St., Ste. 1100",,Chicago,IL,60601,United States,,Y
2011,13186,Farcroft Park LLC,"53 W. Jackson Blvd., Ste. 460",,Chicago,IL,60604,United States,,Y
2011,13193,Clear Channel Outdoor,2201 E. Camelback Rd,,Phoenix,AZ,85016,United States,,Y
2011,13203,Victor Sign Corp,2734 W Superior,,Chicago,Il,60612,United States,,Y
2011,11617,Blue Cross %2f Blue Shield,233 N. Michigan Ave.,,Chicago,IL,60601,United States,,Y
2011,11621,Northwestern Memorial Hospital,251 East Huron,,Chicago,IL,60611,United States,,Y
2011,13213,Bronzeville Associates Limited Partnership,"400 E. 41st Street, Ste. 1",,Chicago,IL,60653,United States,,Y
2011,13217,"ICE Development, LLC",6826 S. Euclid Ave.,,Chicago,IL,60649,United States,,Y
2011,11629,St Luke Church of God in Christ,914 North Orleans,,Chicago,IL,60610,United States,,Y
2011,13222,Chicago Family Health Center,9119 South Exchange Avenue,,Chicago,IL,60617,United States,,Y
2011,13231,Allstate Insurance Co.,2150 E. Lake Cook Rd.,,Buffalo Grove,IL,60089,United States,,Y
2011,11655,"CGI Technologies & Solutions, Inc",11325 Random Hills Rd,,Fairfax,VA,22030,United States,,Y
2011,11660,Fifth Third Bank,222 Riverside Plaza,,Rolling Meadows,IL,60606,United States,,Y
2011,13245,"Airport Management Services, LLC","One Meadowlands Plaza, #902",,E. Rutherford,NJ,07073,United States,,Y
2011,13249,Steans Family Foundation,"405 N. Wabash, P-2",,Chicago,IL,60611,United States,,Y
2011,11669,Comer Science & Education Foundation,"939 W. North Ave., Ste. 850",,Chicago,IL,60611,United States,,Y
2011,13252,Children's Museum of Chicago,"700 E. Grand Ave., Ste. 127",,Chicago,IL,60611,United States,,Y
2011,11684,Lycee Francais De Chicago,613 W. bittersweet,,Chicago,IL,60613,United States,,Y
2011,11689,ComEd,"One Financial Place  440 S. LaSalle, Ste. 3300",,Chicago,IL,60605,United States,,Y
2011,11694,Sedgwick Properties,"1525 Homer St., Ste. 401",,Chicago,IL,60622,United States,,Y
2011,11698,"Delta Engineering, Inc.","111 W. Jackson, Ste 910",,Chicago,IL,60604,United States,,Y
2011,13267,Clarke Group (FKA Clarke Mosquito Control),159 N. Garden Ave,,Roselle,IL,60172,United States,,Y
2011,11705,Noresco LLC,"1 Research Dr., Ste. 400C",,Westborough,MA,01581,United States,,Y
2011,13276,"A&E Electrical Contractors, Inc",7459 W. Franklin St.,,Forest Park,Il,60130,United States,,Y
2011,13280,F.H. Paschen %2f S.N. Nielsen Inc,8725 W. Higgins Ste 200,,Chicago,IL,60631,United States,,Y
2011,11727,"Hernandez Mechanical, Inc","500 W. 18th St., Ste. 400",,Chicago,IL,60616,United States,,Y
2011,11732,SEIU Local 1,111 E. Wacker Dr.  25th Flr,,Chicago,IL,60601,United States,,Y
2011,11737,JCA Gift Trust,"2500 S. Highland Ave., #103",,Lombard,IL,60148,United States,,Y
2011,11738,Southern Wine and Spirits of Illinois,300 E. Crossroads Pkwy,,Bolingbrook,IL,60440,United States,,Y
2011,11739,United Airlines,77 West Wacker,,Chicago,IL,60601,United States,,Y
2011,13289,Geneva Webster LLC,2001 N. Halsted St.,,Chicago,IL,60614,United States,,Y
2011,11741,Credit Suisse Securities (USA) LLC,One Madison Ave,,New York,NY,10010,United States,,Y
2011,11746,"KeyBanc Capital Markets, Inc","127 Public Square, 4th Flr",,Cleveland,OH,44114,United States,,Y
2011,13303,Covenant Bank,1111 S. Homan,,Chicago,IL,60624,United States,,Y
2011,11766,Migdal Law Group LLP,"1101 W. Lake St., Flr. 4",,Chicago,IL,60607,United States,,Y
2011,11770,Howard & Howard Attorneys PLLC,"200 S. Michigan Ave, Ste. 1100",,Chicago,IL,60604,United States,,Y
2011,11771,Clear Channel Airports,205 N. Michigan Ave,,Chicago,IL,60601,United States,,Y
2011,11785,Kraft Foods,Three Lakes Drive NFH,,Northfield,IL,60093,United States,,Y
2011,11787,"KJ Manor, LLC-",345 N. Canal St. #301,,Chicago,IL,60606,United States,,Y
2011,11796,Comer Science & Education Foundation,20875 Crossroads Cir,,Waukesha,WI,53186,United States,,Y
2011,11830,Prime Group Realty Trust,618 W. Fulton St.,,Chicago,IL,60661,United States,,Y
2011,11850,Flood Brothers Disposal,17 W. 697 Butterfield Rd,,OakBrook Terrace,IL,60181,United States,,Y
2011,13316,SMG Food and Beverage LLC d/b/a Savor,"300 Conshohcken State Rd., Ste. 450",,West Conshohcken,PA,19428,United States,,Y
2011,11863,"Elston Center, LLC",6035 W. Gross Point Rd,,Niles,IL,60714,United States,,Y
2011,13325,Randolph Real Estate LLC,1240 W. Randolph St.,,Chicago,IL,60607,United States,,Y
2011,11877,"Trader Joe's East, Inc.","117 Kendrick St., Ste. 700",,Needham,MA,02494,United States,,Y
2011,13343,"5400-5408 S. Inglesdie, LLC","32 N. Dean St., 2nd Flr",,Englewood,NJ,07631,United States,,Y
2011,13344,Madison Construction Co,2845 W. McLean Ave,,Chicago,IL,60647,United States,,Y
2011,13351,Eleventh St. Loftominium Condo Assoc.,1609 S. Halsted,,Chicago,IL,60608,United States,,Y
2011,14330,Ghafari Associates LLC,360 N Michigan Ave,Ste. 1800,Chicago,IL,60601,United States,06/13/2012,Y
2012,14264,"763 Argos, LLC",1555 N. Sheffield,,Chicago,IL,60642,United States,05/31/2012,Y
2012,13838,Resurrection Medical Center,7437 W. Talcott Ave,,Chicago,IL,60631,United States,,Y
2012,15606,"Arthur G. Hollis, 327 North Aberdeen, LLC",327 N. Aberdeen,,Chicago,IL,60607,United States,10/01/2012,Y
2012,12932,Jefferies & Company Inc,"520 Madison Ave., 8th Flr",,New York,NY,10022,United States,,Y
2012,14796,"Druk, Irina",3800 W. 38th Street,,Chicago,IL,60632,United States,07/23/2012,Y
2012,14681,Xsell Technologies Inc,231 South LaSalle Street,5th Floor,Chicago,IL,60604,United States,07/02/2012,Y
2012,14746,"Chemical Compositions c/o Sugar, Felsenthal, Grais & Hammer, LLP",300 N LaSalle St.,Ste. 3000,Chicago,IL,60602,United States,07/13/2012,Y
2012,14759,"Xerox Business Services, LLC",1800 M Street NW,"North Tower, Suite 700",Washington,DC,20036,United States,07/19/2012,Y
2011,13966,Infinium Capital Management LLC,600 W. Chicago Ave,,Chicago,IL,60654,United States,,Y
2012,11736,US Bank Municipal Securities Group,"461 5th Avenue,  10th Flr",,New York,NY,10017,United States,,Y
2012,11860,"Loop Capital Markets, LLC",200 W. Jackson Blvd.  Ste. 1600,,Chicago,IL,60606,United States,,Y
2011,13493,Morgan Stanley & Co. Inc,1585 Broadway,,New York,NY,10036,United States,,Y
2011,12126,Rice Financial Products Co.,"17 State Street, 40th Flr",,New York,NY,10004,United States,,Y
2011,13496,"Wachovia Bank, National Association","230 W. Monroe St., Ste. 2450",,Chicago,IL,60606,United States,,Y
2012,12198,"US Bancorp Investments, Inc","461 5th Avenue,  10th Flr",,New York,NY,10017,United States,,Y
2012,12203,"Raymond James & Assoc., Inc.",880 Carillon Pkwy,,St.Petersburg,FL,33716,United States,,Y
2012,12263,"JP Morgan Chase Bank, NA","131 S. Dearborn St., 5th Flr",,Chicago,IL,60603,United States,,Y
2012,12580,Deutsche Bank National Trust Co.,"222 S. Riverside Plaza, 24th Flr.",,Chicago,IL,60606,United States,,Y
2012,12967,"J. P. Morgan Chase Bank, NA","10 S. Dearborn, 18th Flr",,Chicago,IL,60603,United States,,Y
2011,13178,Citigroup,233 S. Wacker Drive,,Chicago,IL,60606,United States,,Y
2011,13233,"CGI Technologies & Solutions, Inc",,,,,,United States,,Y
2011,13329,M. Fishman & Co,3240 W. Fullerton Pkwy,,Chicago,IL,60647,United States,,Y
2011,13949,"Popoca, Jose",1725 W. 43rd St.,,Chicago,Il,60609,United States,,Y
2012,14561,Xerox Business Services LLC,"1800 M Street, NW","North Tower, Ste. 700",Washington,DC,20036,United States,06/29/2012,Y
2012,14865,"Little Village Partners, LLC",559 Roger Williams Ave.,Suite 2,Highland Park,IL,60035,United States,07/31/2012,Y
2012,15276,Black Ensemble Theater,4520 M Beacon,,Chicago,IL,60640,United States,09/05/2012,Y
2012,14789,"Lekarczyk, Marius",4660 W. Lawrence Ave,,Chicago,IL,60630,United States,07/23/2012,Y
2012,15183,Homefield Energy,1500 Eastport Plaza,,Collinsville,IL,62234,United States,08/28/2012,Y
2012,15242,"VIII FS Chicago, LLC",591 W Putnam Ave,,Greenwhich,CT,06830,United States,09/04/2012,Y
2012,13724,Enterprise Leasing Co. of Chicago,1050 Lombard Red,,Lombard,IL,60148,United States,,Y
2012,15541,Walgreen Co.,104 Wilmot Rd,MS# 1444,Deerfield,IL,60015,United States,09/25/2012,Y
2012,13846,Chicago Department of Aviation,10510 W. Zemke Rd.,,Chicago,IL,60666,United States,,Y
2012,15798,"Global Baggage Protection Systems, Inc., d/b/a Secure Wrap",4050 N. W. 29th Street,,Miami,FL,33142,United States,10/19/2012,Y
2012,15869,"One North Dearborn Properties, LLC",181 West Madison Street,Suite 4700,Chicago,IL,60602,United States,10/30/2012,Y
2012,15284,"John's Service Center, Inc",6301 S. Major Avenue,,Chicago,IL,60638,United States,09/06/2012,Y
2012,15361,Pooh Bah Entertainment,1531 N. Kingsbury,,Chicago,IL,60642,United States,09/13/2012,Y
2012,13788,Northwestern Memorial Hospital,240 E. Ontario St.,,Chicago,IL,60611,United States,,Y
2012,15383,Norfolk Southern Corporation,"One Constitution Av., NE",Ste 300,Washington,DC,20002,United States,09/13/2012,Y
2012,14758,"Meader, Tom",400 Skokie Blvd,Ste. 580,Northbrook,IL,60622,United States,07/18/2012,Y
2012,15761,Edgewater Medical Center,"c/o Eugene Crane, The Custodian",135 S. LaSalle Street Ste. 3705,Chicago,IL,60603,United States,10/17/2012,Y
2012,15862,Special Counsel,150 N Michigan Ave.,Ste. 2115,Chicago,IL,60601,United States,10/30/2012,Y
2012,15871,"SCDC-Old Colony, LLC",233 South Wacker Drive,Suite 5750,Chicago,IL,60606,United States,10/30/2012,Y
2012,15465,"Focus Acquisitiona, LLC",191 Waukegan Road,Suite 202,Northfield,IL,60093,United States,09/19/2012,Y
2012,13020,"Swan Property Development, Inc",11620 W. 139th St,,Orland Park,IL,60467,United States,,Y
2012,15270,"Khan, Mahmood",6306 N Maplewood,,Chicago,IL,60659,United States,09/05/2012,Y
2012,15885,Amco System Parking,111 East Wacker Dr.,Ste. 1407,Chicago,IL,60601,United States,11/01/2012,Y
2011,16026,"PILSEN LITTLE VILLAGE COMMUNITY MENTAL HEALTH CENTER, INC.",2319 S DAMEN AVE,,CHICAGO,IL,60608,United States,12/04/2012,Y
2012,16206,International Property Developers North America Inc,404 W. Harrison,,Chicago,IL,60607,United States,01/02/2013,Y
2013,13786,Raymond James,770 Carrilon Pkwy,,St.Petersburg,FL,33716,United States,,Y
